mutation,time_ns,metric,metric_mean,metric_std,metric_sem,n_replicates
V106I,79.95992,Pos227-DOR,3.475572851075172,0.25843037159599713,0.14920484460772396,3
V106I,80.160321,Pos227-DOR,3.4620352436160764,0.21583639363692728,0.124613199967198,3
V106I,80.222841,Pos227-DOR,3.4578118554177,0.21485572178356838,0.12404700880867454,3
V106I,80.360721,Pos227-DOR,3.448497703709574,0.23476616420019442,0.13554230809759812,3
V106I,80.40201,Pos227-DOR,3.4457085246417116,0.24584973113540842,0.1419414084512252,3
V106I,80.446927,Pos227-DOR,3.44267426476157,0.26004259669797164,0.1501356632043432,3
V106I,80.501393,Pos227-DOR,3.4337152141783367,0.26809369844602465,0.1547839689658547,3
V106I,80.561122,Pos227-DOR,3.4238904189028876,0.27718958177264225,0.1600354796529948,3
V106I,80.761523,Pos227-DOR,3.3909265521380796,0.30942605841766163,0.17864721812172182,3
V106I,80.779944,Pos227-DOR,3.387896490463364,0.3125031497031144,0.18042377760369901,3
V106I,80.904523,Pos227-DOR,3.3674045490174986,0.3337305444933281,0.1926794197000234,3
V106I,80.961924,Pos227-DOR,3.357962685373272,0.34373164204114015,0.19845355606144435,3
V106I,81.005587,Pos227-DOR,3.350780757412252,0.3514214585026717,0.20289327366552842,3
V106I,81.058496,Pos227-DOR,3.3652340982813524,0.3079141999052703,0.17777434620261606,3
V106I,81.162325,Pos227-DOR,3.3935974377717564,0.22447978631721316,0.1296034650578727,3
V106I,81.337047,Pos227-DOR,3.44132687176845,0.1055961679411257,0.060965975986201855,3
V106I,81.362725,Pos227-DOR,3.4483414229192326,0.09559269846844123,0.05519047019331728,3
V106I,81.407035,Pos227-DOR,3.460445744186121,0.08903730235732434,0.05140571048391931,3
V106I,81.563126,Pos227-DOR,3.5030856812402877,0.16274635422585654,0.09396165142192847,3
V106I,81.564246,Pos227-DOR,3.503391607753214,0.16354796218078918,0.09442445999049337,3
V106I,81.615599,Pos227-DOR,3.509878219262118,0.14367858244496357,0.08295286825138355,3
V106I,81.763527,Pos227-DOR,3.5285636216200893,0.09355731001387832,0.054015338121169924,3
V106I,81.89415,Pos227-DOR,3.545063157287478,0.07267113415810307,0.04195669886849622,3
V106I,81.909548,Pos227-DOR,3.5470081428582163,0.07284300419319768,0.04205592807952372,3
V106I,81.963928,Pos227-DOR,3.5538771073559885,0.07827726739749064,0.04519340140336954,3
V106I,82.122905,Pos227-DOR,3.573958154964714,0.12279854288985571,0.070897771793552,3
V106I,82.164329,Pos227-DOR,3.5612720592781995,0.12798135302856456,0.07389006862229427,3
V106I,82.172702,Pos227-DOR,3.5587078264577916,0.12915181238297033,0.07456583364563596,3
V106I,82.364729,Pos227-DOR,3.4998995216919866,0.1646590155568971,0.09506592695627332,3
V106I,82.41206,Pos227-DOR,3.4854043940647763,0.17528041183213827,0.1011981929549535,3
V106I,82.451253,Pos227-DOR,3.4734015304638963,0.18445630037199712,0.106495894673495,3
V106I,82.56513,Pos227-DOR,3.4385266778555867,0.21263596601887125,0.12276543222039143,3
V106I,82.681564,Pos227-DOR,3.4028687435176983,0.24313606055119188,0.1403746700089358,3
V106I,82.729805,Pos227-DOR,3.411448298680668,0.2359428800606336,0.1362216853163824,3
V106I,82.765531,Pos227-DOR,3.4178021768969225,0.23092171943461115,0.133322716877304,3
V106I,82.914573,Pos227-DOR,3.444309334628189,0.21319952969725514,0.12309080586181187,3
V106I,82.965932,Pos227-DOR,3.453443545883538,0.20845912322048168,0.12035393090637847,3
V106I,83.008357,Pos227-DOR,3.460988842959189,0.2051337514075244,0.118434026595012,3
V106I,83.166333,Pos227-DOR,3.4890849148701535,0.19787087487568794,0.11424080287426519,3
V106I,83.240223,Pos227-DOR,3.502226270224773,0.19741166524097625,0.11397567806804994,3
V106I,83.286908,Pos227-DOR,3.506106160304594,0.19737553503359542,0.11395481828309273,3
V106I,83.366733,Pos227-DOR,3.51274016948973,0.19859621498837696,0.11465957818358023,3
V106I,83.417085,Pos227-DOR,3.5169247686815868,0.20018718189056509,0.11557812335283034,3
V106I,83.56546,Pos227-DOR,3.5292557566282756,0.20839147087270116,0.12031487180517608,3
V106I,83.567134,Pos227-DOR,3.5293948775975945,0.208512477719064,0.12038473514049745,3
V106I,83.767535,Pos227-DOR,3.5460495857054593,0.22705262791175668,0.13108889584506467,3
V106I,83.798883,Pos227-DOR,3.5486548485574434,0.2306107488698786,0.1331431779380456,3
V106I,83.844011,Pos227-DOR,3.556288397179236,0.21787944190170147,0.12579275443283278,3
V106I,83.919598,Pos227-DOR,3.5690741851529015,0.19729448767192947,0.11390802556701779,3
V106I,83.967936,Pos227-DOR,3.577250715760956,0.1847366797374591,0.1066577717756197,3
V106I,84.122563,Pos227-DOR,3.6034063779383683,0.1492664226771114,0.08617900931360273,3
V106I,84.168337,Pos227-DOR,3.6111491995704808,0.14069888410917683,0.0812325386151132,3
V106I,84.357542,Pos227-DOR,3.6431538264115204,0.12035235546667192,0.06948546482628856,3
V106I,84.368737,Pos227-DOR,3.6431555909686755,0.11659472428914103,0.06731599545442578,3
V106I,84.401114,Pos227-DOR,3.643160694235045,0.10679828200120595,0.06166001686238582,3
V106I,84.422111,Pos227-DOR,3.643164003784539,0.10145787460734057,0.05857673121595538,3
V106I,84.569138,Pos227-DOR,3.643187178196761,0.09630679370882392,0.05560275327257925,3
V106I,84.679666,Pos227-DOR,3.643204599632511,0.12770791552961938,0.07373219940867175,3
V106I,84.769539,Pos227-DOR,3.643218765424846,0.16420748077633504,0.09480523322916734,3
V106I,84.916201,Pos227-DOR,3.643241882305727,0.23207084018201196,0.13398616205014724,3
V106I,84.924623,Pos227-DOR,3.6390215228459084,0.22780764551726848,0.1315248054628498,3
V106I,84.958217,Pos227-DOR,3.6221869548905965,0.21101231300164536,0.12182801571382552,3
V106I,84.96994,Pos227-DOR,3.6163123451346912,0.20524091477448972,0.11849589739377668,3
V106I,85.170341,Pos227-DOR,3.5158877379783036,0.12091849760422747,0.06981232714180585,3
V106I,85.236769,Pos227-DOR,3.482599451970825,0.10564547846140762,0.0609944454283605,3
V106I,85.370741,Pos227-DOR,3.415463631940209,0.1129137650049126,0.06519079262080044,3
V106I,85.427136,Pos227-DOR,3.387203065772448,0.1297845876159428,0.07493116659672915,3
V106I,85.47486,Pos227-DOR,3.3632876963285248,0.14796834393217495,0.08542956320078435,3
V106I,85.51532,Pos227-DOR,3.3787140552455277,0.13420316655078193,0.07748223433419413,3
V106I,85.571142,Pos227-DOR,3.3999979583177207,0.11798162833227628,0.06811672487707009,3
V106I,85.771543,Pos227-DOR,3.4764071779725327,0.10653241479455491,0.061506518359057155,3
V106I,85.793872,Pos227-DOR,3.4849208154577362,0.11061744307885081,0.06386501053864263,3
V106I,85.929648,Pos227-DOR,3.536689709863715,0.15064977756367925,0.08697768962974747,3
V106I,85.971944,Pos227-DOR,3.552816397627346,0.1665252164226006,0.09614337852844915,3
V106I,86.03352,Pos227-DOR,3.5762941171550113,0.19123393449266368,0.11040896355753065,3
V106I,86.072423,Pos227-DOR,3.584334476216423,0.21991503616940805,0.12696800533125402,3
V106I,86.172345,Pos227-DOR,3.6049860649919494,0.29407735880856456,0.16978564227069892,3
V106I,86.350975,Pos227-DOR,3.6419047946307876,0.4274519027276459,0.2467894711054241,3
V106I,86.372745,Pos227-DOR,3.646404155008312,0.4437410391518446,0.2561940084048018,3
V106I,86.432161,Pos227-DOR,3.6586840813377144,0.48822130840738326,0.281874703833114,3
V106I,86.573146,Pos227-DOR,3.687822451701773,0.5938629844195277,0.34286695391636884,3
V106I,86.592179,Pos227-DOR,3.6917559889394753,0.6081318707300607,0.35110509926879124,3
V106I,86.629526,Pos227-DOR,3.6753548104327045,0.5746507617491278,0.33177477198588246,3
V106I,86.773547,Pos227-DOR,3.6121070494418936,0.44561626929417353,0.25727667303226787,3
V106I,86.908078,Pos227-DOR,3.553026883814272,0.3252948624079184,0.18780907637721397,3
V106I,86.934673,Pos227-DOR,3.541347516197392,0.3015547958710247,0.17410274257155875,3
V106I,86.973948,Pos227-DOR,3.5240996439224213,0.26654221321656146,0.1538882185509804,3
V106I,87.150838,Pos227-DOR,3.4464172528555808,0.11087600644363352,0.06401429216690249,3
V106I,87.174349,Pos227-DOR,3.447748988587774,0.09910114588144149,0.05721607325165062,3
V106I,87.18663,Pos227-DOR,3.4484446223986307,0.09345366573811724,0.053955499070659295,3
V106I,87.374749,Pos227-DOR,3.459100264192022,0.0978548019687949,0.05649649625818126,3
V106I,87.437186,Pos227-DOR,3.462636888917084,0.13083095655803487,0.07553528798711767,3
V106I,87.465181,Pos227-DOR,3.4642226122730766,0.14721802696973907,0.08499636750054444,3
V106I,87.57515,Pos227-DOR,3.470451596439362,0.2159027758110688,0.124651525733308,3
V106I,87.709497,Pos227-DOR,3.4780614258984635,0.3038418017571898,0.17542314603557443,3
V106I,87.743733,Pos227-DOR,3.484493431054809,0.27547693693393976,0.1590466836943437,3
V106I,87.775551,Pos227-DOR,3.4904711855574795,0.24911555326614468,0.1438269317375312,3
V106I,87.939698,Pos227-DOR,3.521310033641909,0.11313658619647182,0.06531943849572831,3
V106I,87.975952,Pos227-DOR,3.528121194360368,0.08311711568374697,0.04798768911427658,3
V106I,88.022284,Pos227-DOR,3.5368257427800613,0.044791570925325375,0.02586042553116282,3
V106I,88.176353,Pos227-DOR,3.5657712031632527,0.08308109335679223,0.047966891614112425,3
V106I,88.268156,Pos227-DOR,3.5830185410414632,0.1591114473124345,0.09186303693698503,3
V106I,88.300836,Pos227-DOR,3.579013402032866,0.14071007309630848,0.08123899857984562,3
V106I,88.376754,Pos227-DOR,3.56970886869234,0.10836834036374951,0.06256649048064378,3
V106I,88.442211,Pos227-DOR,3.561686438716963,0.10071034072494472,0.058145142327725774,3
V106I,88.577154,Pos227-DOR,3.5451477832917617,0.14986587729087228,0.08652510459622453,3
V106I,88.579387,Pos227-DOR,3.5448741061275917,0.15113077039541656,0.08725539097062927,3
V106I,88.777555,Pos227-DOR,3.5205865753308725,0.28207088972275507,0.1628537041119899,3
V106I,88.826816,Pos227-DOR,3.5145491601802576,0.31733806406546944,0.1832152167123135,3
V106I,88.857939,Pos227-DOR,3.513180955235745,0.29787744962745016,0.17197962572792755,3
V106I,88.944724,Pos227-DOR,3.509365781052361,0.24761336679686194,0.1429596439751178,3
V106I,88.977956,Pos227-DOR,3.5079048619020203,0.2305180488143209,0.13308965753601545,3
V106I,89.13649,Pos227-DOR,3.5009355143881797,0.17852330594289761,0.10307047874275387,3
V106I,89.178357,Pos227-DOR,3.4990949901324235,0.1764816614436437,0.10189173474152009,3
V106I,89.378758,Pos227-DOR,3.490285118362827,0.23660861763831223,0.1366060490860648,3
V106I,89.385475,Pos227-DOR,3.4899898202664055,0.24005674683480263,0.13859682740585916,3
V106I,89.415042,Pos227-DOR,3.4864450575432584,0.23658687249464025,0.13659349452151223,3
V106I,89.447236,Pos227-DOR,3.482585346003061,0.23280898643544504,0.13441233098826813,3
V106I,89.579158,Pos227-DOR,3.4667693285524233,0.21733167470528866,0.1254765008945306,3
V106I,89.693593,Pos227-DOR,3.4530498128009657,0.20391111588204952,0.11772813764525827,3
V106I,89.779559,Pos227-DOR,3.4427434214775965,0.1938330861829012,0.11190958448555395,3
V106I,89.944134,Pos227-DOR,3.4230126633634175,0.17455076924422291,0.10077693361040836,3
V106I,89.949749,Pos227-DOR,3.4268622354319143,0.1719252001333475,0.09926106057746847,3
V106I,89.972145,Pos227-DOR,3.4422168974038176,0.1619113445414028,0.09347955835583316,3
V106I,89.97996,Pos227-DOR,3.4475748489715325,0.15860704584889368,0.09157182061623009,3
V106I,90.180361,Pos227-DOR,3.584969455768787,0.13032796312078862,0.07524488459072293,3
V106I,90.250696,Pos227-DOR,3.633191019878172,0.15093945420476393,0.08714493451645565,3
V106I,90.380762,Pos227-DOR,3.7223640625660406,0.2129889107992835,0.12296920498437153,3
V106I,90.452261,Pos227-DOR,3.7713836632236997,0.25364468297779286,0.146441825995746,3
V106I,90.502793,Pos227-DOR,3.806028322036177,0.2838127352387853,0.1638593590895567,3
V106I,90.529248,Pos227-DOR,3.803827698295466,0.2939912340839585,0.16973591813776373,3
V106I,90.581162,Pos227-DOR,3.7995088550485043,0.3142951825957778,0.18145840827667492,3
V106I,90.781563,Pos227-DOR,3.782837041943482,0.39562843645616425,0.2284161842870372,3
V106I,90.807799,Pos227-DOR,3.780654409678057,0.40652742626219623,0.23470871898544474,3
V106I,90.954774,Pos227-DOR,3.7684272265247256,0.46830365886810776,0.2703752435099887,3
V106I,90.981964,Pos227-DOR,3.7661652288384584,0.47984248027750187,0.2770371851568334,3
V106I,91.061453,Pos227-DOR,3.7595524249493812,0.5137312411276009,0.29660287035614097,3
V106I,91.086351,Pos227-DOR,3.7608654711510514,0.47903017336010767,0.27656819953941125,3
V106I,91.182365,Pos227-DOR,3.7659289629177497,0.3455570282509164,0.1995074432810337,3
V106I,91.364903,Pos227-DOR,3.7755554721779556,0.09988672400323705,0.05766962699173876,3
V106I,91.382766,Pos227-DOR,3.77649751347848,0.07934346212038755,0.04580896921364263,3
V106I,91.457286,Pos227-DOR,3.780427475842867,0.0667004532268279,0.038509524625579133,3
V106I,91.583166,Pos227-DOR,3.7870660113021954,0.22549619088192277,0.13019028650691336,3
V106I,91.620112,Pos227-DOR,3.789014313047797,0.27617994866225704,0.15945256770493113,3
V106I,91.643454,Pos227-DOR,3.779798550094584,0.2601090562866725,0.15017403366576992,3
V106I,91.783567,Pos227-DOR,3.7244798886832418,0.18107825051393703,0.10454557667860805,3
V106I,91.922006,Pos227-DOR,3.6698221469524657,0.1635206598416292,0.09440869697762985,3
V106I,91.959799,Pos227-DOR,3.654900917867946,0.17318345411335023,0.09998751385153197,3
V106I,91.983968,Pos227-DOR,3.6453586432206913,0.18214301765778243,0.10516032027573145,3
V106I,92.178771,Pos227-DOR,3.5684475944581067,0.30041860031732237,0.17344675976277668,3
V106I,92.184369,Pos227-DOR,3.5689579498117916,0.30036591240521326,0.17341634038253745,3
V106I,92.200557,Pos227-DOR,3.570433768401545,0.300262994300639,0.17335692058715702,3
V106I,92.38477,Pos227-DOR,3.587227996834605,0.3042456529843125,0.1756563096502663,3
V106I,92.462312,Pos227-DOR,3.594297302807344,0.3086896392573365,0.1782220463212717,3
V106I,92.479109,Pos227-DOR,3.59582864237073,0.3098594376313259,0.17889742972739206,3
V106I,92.58517,Pos227-DOR,3.605497952689974,0.31887275458541436,0.18410127069712648,3
V106I,92.73743,Pos227-DOR,3.619379107772502,0.33634774610155765,0.19419046175305824,3
V106I,92.75766,Pos227-DOR,3.615420610621595,0.31845693306703143,0.18386119603155324,3
V106I,92.785571,Pos227-DOR,3.609959070543203,0.2937730698206515,0.16960996094161587,3
V106I,92.964824,Pos227-DOR,3.5748833855562157,0.13524803590497236,0.07808548993710397,3
V106I,92.985972,Pos227-DOR,3.5707452088668146,0.116546208852073,0.06728798505377469,3
V106I,93.036212,Pos227-DOR,3.560914397590315,0.0721199083136488,0.041638448478816266,3
V106I,93.186373,Pos227-DOR,3.5315313471904255,0.060710999793548805,0.03505151207357672,3
V106I,93.296089,Pos227-DOR,3.5100624520866774,0.15773224106907272,0.09106675184111208,3
V106I,93.314763,Pos227-DOR,3.5207337034051647,0.14920210712230517,0.08614187671072228,3
V106I,93.386774,Pos227-DOR,3.5618855066271227,0.11636316552376393,0.0671823049389021,3
V106I,93.467337,Pos227-DOR,3.607924482935886,0.07983690390727657,0.04609385796213242,3
V106I,93.587174,Pos227-DOR,3.6764071958923754,0.02782715802769047,0.01606601717806935,3
V106I,93.593315,Pos227-DOR,3.679916565621806,0.025503351187843262,0.01472436667353887,3
V106I,93.787575,Pos227-DOR,3.7909294566231417,0.07023796702364567,0.04055190916843389,3
V106I,93.854749,Pos227-DOR,3.8293166886840253,0.10057272824127014,0.0580656917232324,3
V106I,93.871866,Pos227-DOR,3.8221620407617087,0.09395616295602564,0.05424561597468575,3
V106I,93.969849,Pos227-DOR,3.7812066240781537,0.08175281455876507,0.047200009492512573,3
V106I,93.987976,Pos227-DOR,3.7736298113838793,0.08521554029268225,0.0491992151271195,3
V106I,94.150418,Pos227-DOR,3.7057315045662684,0.16133385762923708,0.0931461461316408,3
V106I,94.188377,Pos227-DOR,3.689865214884476,0.18422102523922582,0.10636005851225587,3
V106I,94.388778,Pos227-DOR,3.6061006183850726,0.3127549840682739,0.18056917424221505,3
V106I,94.413408,Pos227-DOR,3.5958057350664525,0.3289887060706476,0.18994171801023507,3
V106I,94.428969,Pos227-DOR,3.5967288036561325,0.3225910961492804,0.18624805619996349,3
V106I,94.472362,Pos227-DOR,3.599302848724701,0.30521144262267846,0.17621390855795743,3
V106I,94.589178,Pos227-DOR,3.6062322992980627,0.26267780660866097,0.15165710235565089,3
V106I,94.707521,Pos227-DOR,3.613252330536963,0.22866893649502834,0.13202207204071006,3
V106I,94.789579,Pos227-DOR,3.6181199587312936,0.21281028678797997,0.1228660763633617,3
V106I,94.972067,Pos227-DOR,3.628945030435782,0.207797118886415,0.11997172252590038,3
V106I,94.974874,Pos227-DOR,3.627806520410731,0.20658393340566683,0.11927128956201348,3
V106I,94.986072,Pos227-DOR,3.623264575681482,0.2018007050278155,0.11650969137046555,3
V106I,94.98998,Pos227-DOR,3.6216794783424966,0.20015353343403033,0.11555869640739218,3
V106I,95.190381,Pos227-DOR,3.540396189747497,0.1404438046931398,0.08108526844559949,3
V106I,95.264624,Pos227-DOR,3.5102829907357247,0.1377331546954989,0.07952027393978267,3
V106I,95.390782,Pos227-DOR,3.4591129011524977,0.16154251148949014,0.09326661249402535,3
V106I,95.477387,Pos227-DOR,3.423985635276732,0.1926517439791274,0.11122753624620008,3
V106I,95.530726,Pos227-DOR,3.4023511657363144,0.21536732917559956,0.12434238547418315,3
V106I,95.543175,Pos227-DOR,3.4079961177849043,0.20401266296346698,0.11778676588005006,3
V106I,95.591182,Pos227-DOR,3.429765562021624,0.16024373261699365,0.0925167621623717,3
V106I,95.791583,Pos227-DOR,3.520640192689712,0.02544818029955668,0.01469251374633518,3
V106I,95.821727,Pos227-DOR,3.534309410242809,0.05176110870721575,0.029884290045664497,3
V106I,95.979899,Pos227-DOR,3.6060347114241083,0.19540812148875905,0.11281893154337413,3
V106I,95.991984,Pos227-DOR,3.6115148233578,0.20642986110393463,0.11918233587713373,3
V106I,96.089385,Pos227-DOR,3.6556826663411264,0.29530334936956176,0.1704934682511146,3
V106I,96.100279,Pos227-DOR,3.658885569425889,0.2914554619854068,0.16827188943406135,3
V106I,96.192385,Pos227-DOR,3.6859646603876555,0.27185921232757027,0.15695798941900233,3
V106I,96.37883,Pos227-DOR,3.740779342540461,0.30926951071361264,0.17855683526264812,3
V106I,96.392786,Pos227-DOR,3.7448823954736317,0.3156724039838689,0.18225354741582303,3
V106I,96.482412,Pos227-DOR,3.7712323684019875,0.3650028049557061,0.2107344676961454,3
V106I,96.593186,Pos227-DOR,3.803799836560401,0.4399683699357528,0.25401585681732775,3
V106I,96.648045,Pos227-DOR,3.8199281992870375,0.4808012745999911,0.27759074531702005,3
V106I,96.657382,Pos227-DOR,3.8184259439508996,0.47401326386323767,0.2736716854908934,3
V106I,96.793587,Pos227-DOR,3.7965115508847505,0.39339868361988894,0.2271288358867873,3
V106I,96.935933,Pos227-DOR,3.7736091156188354,0.3618422428233156,0.20890971629821922,3
V106I,96.984925,Pos227-DOR,3.7657266594307615,0.3665647490277434,0.21163625652659526,3
V106I,96.993988,Pos227-DOR,3.7642684887001825,0.36831989158600953,0.2126495885550764,3
V106I,97.194389,Pos227-DOR,3.7320254265156145,0.46509714617549247,0.26852396254374733,3
V106I,97.206704,Pos227-DOR,3.730044017319436,0.4738409264412426,0.27357218643391307,3
V106I,97.214485,Pos227-DOR,3.7274570391811057,0.46891068245521894,0.2707257087414118,3
V106I,97.39479,Pos227-DOR,3.6675103622460035,0.35977636255505546,0.20771697976922568,3
V106I,97.487437,Pos227-DOR,3.6367076680444765,0.3095879040149867,0.1787406597209046,3
V106I,97.493036,Pos227-DOR,3.634846147597679,0.306748304151932,0.17710121597557915,3
V106I,97.59519,Pos227-DOR,3.600882625589813,0.2603221273087937,0.1502970502777481,3
V106I,97.765363,Pos227-DOR,3.544304572545936,0.21796150639699402,0.12584013439128083,3
V106I,97.771588,Pos227-DOR,3.5450457840022658,0.21870265465575278,0.12626803653798463,3
V106I,97.795591,Pos227-DOR,3.5479040476584154,0.22177410987892818,0.12804134203788883,3
V106I,97.98995,Pos227-DOR,3.5710482073861756,0.257445965314296,0.14863649737599186,3
V106I,97.995992,Pos227-DOR,3.57176768532687,0.2588146279414719,0.14942669511222165,3
V106I,98.050139,Pos227-DOR,3.578215479443834,0.2716408638095032,0.15683192584331915,3
V106I,98.196393,Pos227-DOR,3.595631322995324,0.31049348784910646,0.17926349879130743,3
V106I,98.324022,Pos227-DOR,3.61082931208713,0.3481383899743217,0.20099779316691757,3
V106I,98.328691,Pos227-DOR,3.6055626570485777,0.339311110830257,0.19590136117687984,3
V106I,98.396794,Pos227-DOR,3.5287358360095005,0.22744480383742466,0.13131531872131877,3
V106I,98.492462,Pos227-DOR,3.4208130085985586,0.20514181781333166,0.1184386837365762,3
V106I,98.597194,Pos227-DOR,3.3026651058473537,0.37135513434438844,0.21440198677868233,3
V106I,98.607242,Pos227-DOR,3.2913299826104843,0.3910799761440084,0.2257901295014157,3
V106I,98.797595,Pos227-DOR,3.076593247587754,0.7944821489087996,0.45869448253884787,3
V106I,98.882682,Pos227-DOR,2.980607796506613,0.9817180423617086,0.566795176025845,3
V106I,98.885794,Pos227-DOR,2.9840756039305405,0.97714294358858,0.56415374151761,3
V106I,98.994975,Pos227-DOR,3.1057397049432574,0.8185767557484461,0.47260551028373593,3
V106I,98.997996,Pos227-DOR,3.109106107972721,0.814254151528691,0.4701098535738601,3
V106I,99.164345,Pos227-DOR,3.2944744553899956,0.5852940801494162,0.33791969472935984,3
V106I,99.198397,Pos227-DOR,3.332419756932257,0.5417512935271044,0.3127802551517017,3
V106I,99.398798,Pos227-DOR,3.5557334058917927,0.34413179964130747,0.19868458715961923,3
V106I,99.441341,Pos227-DOR,3.603140213635793,0.32601045562562886,0.1882222243140894,3
V106I,99.442897,Pos227-DOR,3.602704231876274,0.32564331234296107,0.18801025404100996,3
V106I,99.497487,Pos227-DOR,3.5874084450819286,0.3127925095831785,0.1805908396083467,3
V106I,99.599198,Pos227-DOR,3.5589096399777067,0.28902405201424985,0.16686811423270356,3
V106I,99.721448,Pos227-DOR,3.5246559316866555,0.26083219954289694,0.15059154061941374,3
V106I,99.799599,Pos227-DOR,3.5027584956404034,0.24308692301922885,0.14034630044162963,3
V106I,100.0,Pos227-DOR,3.4466073513031006,0.1990209111149606,0.11490477660658709,3
V106I+F227C,0.0,Pos227-DOR,3.904557943344116,0.31280677123115375,0.1805990735746443,3
V106I+F227C,0.200401,Pos227-DOR,3.905938375064808,0.41381496185396677,0.23891617962108244,3
V106I+F227C,0.278552,Pos227-DOR,3.9064772559310783,0.5462686475415173,0.3153883507079478,3
V106I+F227C,0.400802,Pos227-DOR,4.050901107067047,0.6107386727746533,0.3526101371309609,3
V106I+F227C,0.502513,Pos227-DOR,4.171059993139601,0.7337569891882686,0.4236347952276162,3
V106I+F227C,0.557103,Pos227-DOR,4.163541996347626,0.6603286383478792,0.3812409171037671,3
V106I+F227C,0.558659,Pos227-DOR,4.16158747559474,0.6590402687330554,0.3804970765598329,3
V106I+F227C,0.601202,Pos227-DOR,4.1081464570692425,0.6238220012329018,0.3601638003382269,3
V106I+F227C,0.801603,Pos227-DOR,3.856409777626601,0.4581762533904236,0.26452818323125527,3
V106I+F227C,0.835655,Pos227-DOR,3.813635003693068,0.43009305548032445,0.24831434135815397,3
V106I+F227C,1.002004,Pos227-DOR,3.6661994026608817,0.30288510740783087,0.17487079829543986,3
V106I+F227C,1.005025,Pos227-DOR,3.663521881601433,0.301258082022732,0.1739314347513747,3
V106I+F227C,1.114206,Pos227-DOR,3.748611865026252,0.1778585547319467,0.10268668445216722,3
V106I+F227C,1.117318,Pos227-DOR,3.751545062463503,0.17455848046908146,0.10078138568815621,3
V106I+F227C,1.202405,Pos227-DOR,3.8317438894702676,0.08579924908220167,0.04953621955387689,3
V106I+F227C,1.392758,Pos227-DOR,4.0111611519140284,0.12794292947494565,0.07386788477326918,3
V106I+F227C,1.402806,Pos227-DOR,4.016911021515927,0.1416527235881025,0.08178323809503463,3
V106I+F227C,1.507538,Pos227-DOR,4.076842646604185,0.2863493675482968,0.16532388443628826,3
V106I+F227C,1.603206,Pos227-DOR,4.059031179703531,0.3000712257386628,0.17324620295627793,3
V106I+F227C,1.671309,Pos227-DOR,4.046351764116969,0.31089843892547786,0.17949729740425907,3
V106I+F227C,1.675978,Pos227-DOR,4.044605534488465,0.31273089833726914,0.18055526833893584,3
V106I+F227C,1.803607,Pos227-DOR,3.996870655742771,0.36774416028529605,0.21231718993362858,3
V106I+F227C,1.949861,Pos227-DOR,3.9421699770027594,0.439127364913518,0.25353030234135066,3
V106I+F227C,2.004008,Pos227-DOR,3.958886050178369,0.4108940234356129,0.2372297750389595,3
V106I+F227C,2.01005,Pos227-DOR,3.960751315366229,0.4077721050811749,0.2354273346366367,3
V106I+F227C,2.204409,Pos227-DOR,4.025114352365119,0.35246577219158204,0.2034962084549392,3
V106I+F227C,2.228412,Pos227-DOR,4.033063076696956,0.3478283273104002,0.20081877840443682,3
V106I+F227C,2.234637,Pos227-DOR,4.030997784210727,0.35137726720272106,0.20286775980660607,3
V106I+F227C,2.40481,Pos227-DOR,3.9745341810522716,0.4511230042361499,0.2604559879333739,3
V106I+F227C,2.506964,Pos227-DOR,3.9406396538578288,0.5127140902891475,0.29601561804575344,3
V106I+F227C,2.512563,Pos227-DOR,3.9464811978246757,0.5059796080460638,0.2921274629098563,3
V106I+F227C,2.60521,Pos227-DOR,3.9334975037978723,0.2812010734162711,0.16235151543329585,3
V106I+F227C,2.785515,Pos227-DOR,3.9082292819288127,0.40040485704170564,0.2311738519978624,3
V106I+F227C,2.793296,Pos227-DOR,3.8882011862128327,0.38822882886612203,0.22414401885302873,3
V106I+F227C,2.805611,Pos227-DOR,3.8565014560489366,0.3690289039624025,0.21305893704144566,3
V106I+F227C,3.006012,Pos227-DOR,3.3406543082961995,0.11529702305403235,0.06656676729700807,3
V106I+F227C,3.015075,Pos227-DOR,3.317325469118337,0.11313521281201616,0.06531864557184314,3
V106I+F227C,3.064067,Pos227-DOR,3.2836023688688347,0.11262338462846348,0.06502314143229015,3
V106I+F227C,3.206413,Pos227-DOR,3.5498802384477557,0.12172405559650358,0.07027741626549432,3
V106I+F227C,3.342618,Pos227-DOR,3.8046705186523053,0.3079088292064615,0.17777124542821307,3
V106I+F227C,3.351955,Pos227-DOR,3.8087924861018823,0.29796738245526905,0.17203154847027777,3
V106I+F227C,3.406814,Pos227-DOR,3.833007637958921,0.24038978194736815,0.13878910531774846,3
V106I+F227C,3.517588,Pos227-DOR,3.88190399724528,0.1345233514992129,0.07766709320036122,3
V106I+F227C,3.607214,Pos227-DOR,3.8169480998672487,0.11483393757852603,0.06629940477306669,3
V106I+F227C,3.62117,Pos227-DOR,3.8068336308687685,0.11323805807023338,0.06537802330935971,3
V106I+F227C,3.807615,Pos227-DOR,3.798799943087967,0.33345096097136984,0.19251800207835978,3
V106I+F227C,3.899721,Pos227-DOR,3.794831207821596,0.44578121436018137,0.257371904110529,3
V106I+F227C,3.910615,Pos227-DOR,3.7790245517349645,0.43395942580800806,0.2505465913076289,3
V106I+F227C,4.008016,Pos227-DOR,3.6376948648283647,0.34156162534649037,0.19720069633864232,3
V106I+F227C,4.020101,Pos227-DOR,3.62015980560543,0.33233981199599233,0.1918764799183158,3
